competency_id,competency_code,competency_name,competency_type,avg_growth_Berlin,avg_growth_Brandenburg,avg_growth_Dahme-Spreewald,avg_growth_Deutschland,avg_growth_Oder-Spree,avg_growth_Teltow-Fläming,demand_score_Berlin,demand_score_Brandenburg,demand_score_Dahme-Spreewald,demand_score_Deutschland,demand_score_Oder-Spree,demand_score_Teltow-Fläming,total_jobs_Berlin,total_jobs_Brandenburg,total_jobs_Dahme-Spreewald,total_jobs_Deutschland,total_jobs_Oder-Spree,total_jobs_Teltow-Fläming,demand_score_TH_Wildau
125607,K 0700-033,Streamingdienste und -technologien,E,-0.3065003178639542,-0.351335656213705,0.35714285714285715,-0.1624264653174935,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,111.0,14.0,6551.0,7.0,8.0,0.0
125615,K 090003-042,Soziale Gruppenarbeit,E,-0.3517241379310344,0.1455696202531646,-0.4117647058823529,0.3657964212378997,-0.3333333333333333,-0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,188.0,181.0,10.0,4656.0,4.0,9.0,0.0
60817,K 010300-018,Sprengarbeiten (Bergbau),E,0.05357142857142855,1.5264550264550265,0.0,0.3333997949185371,0.375,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,41.0,85.0,2.0,842.0,5.0,3.0,0.0
60819,K 010300-020,"Strecken-, Stollenausbau",E,0.125,0.35,0.0,0.8081398199712794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,73.0,5.0,1935.0,2.0,8.0,0.0
60820,K 010300-021,Tagebau,E,-0.25833333333333336,-0.125,0.0,0.3834227189065899,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,50.0,4.0,1532.0,1.0,0.0,0.0
60822,K 010300-023,Untertagebetrieb,E,-0.25833333333333336,-0.125,0.0,0.3834227189065899,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,50.0,4.0,1532.0,1.0,0.0,0.0
60823,K 010300-024,Versatz (Bergbau),E,0.3125,0.875,0.0,0.9155108402507793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,43.0,2.0,966.0,2.0,8.0,0.0
62232,K 030201-015,Kostenartenrechnung,E,0.082089552238806,0.2761904761904762,-0.1818181818181818,0.1439438267992978,0.0,0.8,0.1,0.0,0.0,0.1,0.0,0.0,725.0,134.0,9.0,9775.0,2.0,9.0,0.0
62235,K 030201-018,Kostenstellenrechnung,E,0.082089552238806,0.2761904761904762,-0.1818181818181818,0.1439438267992978,0.0,0.8,0.1,0.0,0.0,0.1,0.0,0.0,725.0,134.0,9.0,9775.0,2.0,9.0,0.0
64295,K 0812-006,Rapid Prototyping,E,-0.1079136690647482,-0.087248322147651,0.5454545454545455,-0.1137137989778535,-1.0,4.666666666666667,0.0,0.0,0.1,0.0,0.0,0.0,124.0,136.0,17.0,2081.0,0.0,17.0,0.0
64277,K 0811-010,"Lehr-, Versuchsküche",E,-0.47162518853695323,0.08088235294117646,-0.5,0.2750458148368903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,51.0,1.0,2555.0,3.0,1.0,0.0
64281,K 0811-014,Ökotrophologie,E,1.0392156862745099,0.5261437908496732,0.0,0.2641338320654418,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,42.0,39.0,2.0,1178.0,2.0,4.0,0.0
64291,K 0812-002,Dünnschichttechnik,E,-0.2,2.8,-1.0,0.4347826086956522,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,19.0,0.0,759.0,2.0,2.0,0.0
130877,K 0703-073,UX Research,E,-0.1968085106382978,1.24,-0.5,0.797523670793882,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,56.0,2.0,2468.0,6.0,7.0,0.0
130972,K 010108-036,Patchen (Textilien),E,-0.0949720670391061,0.0080645161290323,6.0,-0.1047619047619047,-0.25,0.0,0.0,0.0,0.0,0.0,0.1,0.0,162.0,125.0,7.0,3384.0,12.0,7.0,0.0
64254,K 0810-034,Phykologie (Algenkunde),E,-0.1538461538461538,25.0,0.0,4.37593984962406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,1.0,715.0,1.0,4.0,0.0
64255,K 0810-035,Phylogenie,E,-0.1228070175438596,-0.2727272727272727,-1.0,-0.217391304347826,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,16.0,0.0,666.0,0.0,1.0,0.0
64256,K 0810-036,Phytopathologie (Lehre von den Pflanzenkrankheiten),E,-0.1617557238587184,3.0876293995859214,-0.2857142857142857,0.36167823455381326,1.0,-0.6060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,119.0,117.0,11.0,3704.0,9.0,9.0,0.0
64258,K 0810-038,Strahlenbiologie,E,-0.2471264367816092,-0.6612903225806451,-0.75,-0.2937608318890815,-1.0,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,131.0,21.0,1.0,1630.0,0.0,2.0,0.0
64259,K 0810-039,Taxidermie,E,0.45333333333333337,0.375,,0.0621907896881009,,-0.5,0.0,0.0,,0.0,,0.0,56.0,29.0,,842.0,,1.0,0.0
62308,K 030206-002,Antragsbearbeitung,E,0.00983211486083097,-0.12202870700324009,-0.6987179487179488,-0.004777283975921222,-0.38571428571428573,-0.7222222222222222,0.2,0.2,0.0,0.3,0.0,0.0,1896.0,646.0,9.0,45009.0,7.0,5.0,0.0
62276,K 030203-019,Stadtmarketing,E,-0.1382113821138211,0.3478260869565217,-0.3333333333333333,-0.4038906901343214,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,62.0,8.0,2574.0,0.0,2.0,0.0
62213,K 030101-008,Zwischenbuchhandel,E,-0.09913114539341124,-0.10125231237560006,-0.25396825396825395,-0.035415062543289674,0.611111111111111,-0.05555555555555553,0.0,0.0,0.0,0.0,0.0,0.0,360.0,124.0,13.0,5195.0,10.0,7.0,0.0
60842,K 010400-012,Farbmesstechnik (Druck),E,-0.3505991495941244,0.38095238095238093,-0.75,-0.1143665462267073,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,38.0,1.0,1728.0,6.0,2.0,0.0
60843,K 010400-013,Farbvorbereitung (Druck),E,0.11996014685932956,0.14284255666734735,-0.16666666666666666,0.07500370302321269,0.0,0.00317460317460323,0.1,0.1,0.0,0.1,0.0,0.1,838.0,348.0,9.0,16298.0,3.0,40.0,0.0
60844,K 010400-014,"Flachdruck, Offsetdruck",E,0.16488598604746382,-0.001872667867154277,-0.16666666666666666,0.08230787171814227,-0.3333333333333333,-0.06878306878306872,0.0,0.1,0.0,0.1,0.0,0.1,534.0,223.0,8.0,10063.0,2.0,22.0,0.0
60845,K 010400-015,Flexodruck,E,-0.02022802790507235,0.0417092097202369,-0.25,-0.033192390236351954,0.0,0.23015873015873023,0.0,0.1,0.0,0.1,0.0,0.0,507.0,210.0,5.0,9534.0,2.0,21.0,0.0
64268,K 0811-001,Agrarwissenschaften,E,-0.7096491228070175,0.2923809523809524,-0.3333333333333333,-0.07359984020091286,0.0,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,69.0,61.0,8.0,1974.0,2.0,1.0,0.0
64249,K 0810-029,Mykologie (Pilzkunde),E,0.378525641025641,0.15827974750752166,0.11111111111111112,0.021255807548066302,0.16666666666666666,0.2476190476190476,0.0,0.1,0.0,0.0,0.0,0.0,441.0,242.0,4.0,6831.0,8.0,21.0,0.0
64250,K 0810-030,Neurobiologie,E,-0.2751637054419488,-0.23637425792598202,0.2222222222222222,-0.02331543218386834,-0.7083333333333334,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,387.0,116.0,10.0,5053.0,5.0,3.0,0.0
64253,K 0810-033,Pflanzenphysiologie,E,-0.4679487179487179,12.5,0.0,1.3451755105329337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,34.0,1.0,846.0,3.0,5.0,0.0
60888,K 010401-010,Fließtextsatz,E,0.0,1.6666666666666667,0.0,0.8489583333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,1.0,355.0,0.0,1.0,0.0
60892,K 010401-014,"Fotosatz, Lichtsatz",E,0.0,1.6666666666666667,0.0,0.8489583333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,1.0,355.0,0.0,1.0,0.0
60895,K 010401-017,Landkartengestaltung,E,-0.38690476190476186,-0.37689393939393934,-0.6,-0.28140735345346296,-0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,63.0,29.0,2.0,1206.0,1.0,4.0,0.0
60903,K 010401-025,Reinzeichnen,E,-0.47682998819362454,-0.08943089430894305,0.7142857142857143,-0.18064066550906438,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,102.0,12.0,5607.0,7.0,8.0,0.0
60783,K 010204-017,Mikroanalyse,E,-0.2105263157894736,4.333333333333333,0.0,-0.0251046025104602,,,0.0,0.0,0.0,0.0,,,15.0,16.0,2.0,466.0,,,0.0
60794,K 010204-028,Zählerablesen,E,-0.6129032258064516,-0.6071428571428571,-0.5882352941176471,-0.1602747567258156,-0.1,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,24.0,33.0,7.0,1467.0,9.0,3.0,0.0
60799,K 010300-000,Abraumbeseitigung,E,0.625,1.75,0.0,1.0944625407166124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,33.0,1.0,643.0,2.0,8.0,0.0
131041,K 0805-043,Familienpolitik,E,-0.19484329164736758,-0.3637254901960784,-0.3333333333333333,0.11919744642042862,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,35.0,2.0,1168.0,0.0,1.0,0.0
62356,K 030300-014,"Gewerbe-, Wirtschaftsförderung",E,-0.2272298809944621,1.997662459093034,-0.6666666666666666,-0.11941783624167533,-1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,306.0,116.0,8.0,3946.0,0.0,14.0,0.0
62389,K 030301-005,Konjunkturforschung,E,-0.1607142857142857,-0.08333333333333334,0.0,-0.1623013056390907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,33.0,5.0,1232.0,2.0,2.0,0.0
62393,K 030302-000,Beglaubigung,E,-0.10613946804462332,0.11916666666666666,0.5,0.019599951305247377,-0.5,1.125,0.1,0.0,0.0,0.0,0.0,0.0,849.0,150.0,10.0,7050.0,2.0,9.0,0.0
62399,K 030302-006,Testamente,E,-0.09122632103688927,1.1866666666666668,-1.0,0.047603419652505835,-1.0,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,168.0,50.0,0.0,1484.0,0.0,7.0,0.0
64260,K 0810-040,Tierökologie,E,-0.2,-0.2758620689655172,,-0.0827129859387924,-0.75,0.0,0.0,0.0,,0.0,0.0,0.0,80.0,21.0,,1109.0,1.0,1.0,0.0
64262,K 0810-042,Verhaltensbiologie,E,-0.41619431471648216,0.06976074780945692,-0.75,-0.3306003159583234,-0.5,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,367.0,115.0,1.0,4668.0,8.0,6.0,0.0
64263,K 0810-043,Zellbiologie,E,-0.23278057587006348,0.16103956083490104,-0.7708333333333334,-0.14216436540112093,-0.53125,-0.03968253968253969,0.1,0.1,0.0,0.1,0.0,0.1,834.0,332.0,5.0,13029.0,9.0,26.0,0.0
64265,K 0810-045,Zoologie,E,-0.21867757922658101,0.4723065681074579,-0.15,-0.05886297467787144,0.05,-0.125,0.0,0.0,0.0,0.0,0.1,0.0,382.0,192.0,14.0,7692.0,11.0,13.0,0.0
64198,K 0808-011,Literaturgeschichte,E,-0.6968291981990612,-0.5312296151337247,0.5714285714285714,-0.10789860420575745,0.6666666666666666,-0.6555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,194.0,88.0,11.0,2711.0,8.0,6.0,0.0
64199,K 0808-012,Mittelalterliche Geschichte,E,-0.6856164383561644,-0.6309523809523809,,-0.21539995308468216,0.0,-0.8,0.0,0.0,,0.0,0.0,0.0,54.0,10.0,,422.0,2.0,2.0,0.0
64200,K 0808-013,Neuere und heutige Geschichte,E,-0.6712328767123288,-0.4285714285714285,,-0.2471264367816092,0.0,,0.0,0.0,,0.0,0.0,,24.0,4.0,,131.0,1.0,,0.0
64204,K 0808-017,Technikgeschichte,E,-0.6712328767123288,-0.4285714285714285,,-0.2471264367816092,0.0,,0.0,0.0,,0.0,0.0,,24.0,4.0,,131.0,1.0,,0.0
64205,K 0808-018,Vor- und Frühgeschichte,E,-0.6884931506849314,-0.6714285714285715,,-0.20905465634529677,0.0,-0.8000000000000002,0.0,0.0,,0.0,0.0,0.0,57.0,11.0,,502.0,2.0,3.0,0.0
64206,K 0808-019,"Wirtschafts-, Sozialgeschichte",E,-0.41244778380069563,-0.5945267580716497,0.0,-0.04928005490806772,-0.5,,0.0,0.0,0.0,0.0,0.0,,145.0,22.0,1.0,1106.0,1.0,,0.0
62413,K 030303-011,Bergrecht,E,-0.5986338797814208,-0.12619047619047621,3.0,-0.09964201738395283,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,58.0,4.0,1242.0,3.0,4.0,0.0
62421,K 030303-019,Devisen- und Währungsrecht,E,-0.1581849024597116,0.2523809523809524,0.4,0.008291800820359,1.1666666666666667,0.2307692307692308,0.2,0.1,0.0,0.1,0.1,0.0,1985.0,263.0,14.0,22861.0,13.0,16.0,0.0
60749,K 010202-064,Wiegen,E,-0.011671087533156519,0.1404486924200186,-0.875,0.3749938711927016,-0.0476190476190476,-0.53125,0.0,0.1,0.0,0.0,0.1,0.0,123.0,257.0,1.0,6041.0,20.0,15.0,0.0
60694,K 010202-009,Einlegearbeiten,E,0.06635802469135803,-0.4222222222222222,-1.0,0.23669043440030418,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,86.0,56.0,0.0,3503.0,2.0,12.0,0.0
60736,K 010202-051,Scheren,E,-0.1492537313432835,0.3539823008849558,-0.625,0.3049052396878484,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,57.0,153.0,3.0,2341.0,1.0,27.0,0.0
60737,K 010202-052,Schneiden,E,0.392156862745098,0.2840909090909091,0.3636363636363636,-0.0443692797453243,-0.8571428571428571,1.0,0.0,0.0,0.1,0.0,0.0,0.0,71.0,113.0,15.0,4803.0,1.0,14.0,0.0
60739,K 010202-054,Sieben,E,0.0769230769230769,0.1935483870967742,-1.0,0.4259259259259259,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,70.0,185.0,0.0,3850.0,10.0,15.0,0.0
133055,K 010204-039,Smarte Kunststoffe,E,-0.30173160173160174,2.686029411764706,0.0,0.17072566007880932,1.222222222222222,1.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,95.0,140.0,5.0,4668.0,9.0,12.0,0.0
133056,K 010204-040,Smarte Textilien,E,-0.02796169630642954,0.8333333333333333,-0.5,0.24977515675045753,0.8333333333333334,2.5,0.0,0.0,0.0,0.0,0.0,0.0,84.0,58.0,2.0,2193.0,5.0,8.0,0.0
133058,K 010400-004,Autonomes Drucken,E,1.35,0.10454545454545455,0.0,0.01626682011331445,-1.0,,0.0,0.0,0.0,0.0,0.0,,31.0,23.0,3.0,496.0,0.0,,0.0
60827,K 010301-002,"Schotter-, Splittherstellung",E,0.35096153846153844,0.9717741935483871,-0.5,0.7601942333212691,0.0,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,27.0,70.0,1.0,1413.0,4.0,11.0,0.0
60828,K 010301-003,Steine brechen,E,0.2091168091168091,0.04480286738351255,-1.0,0.415889075262328,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,118.0,165.0,0.0,5484.0,6.0,21.0,0.0
60829,K 010301-004,"Steine und Erden (Gewinnung, Aufbereitung)",E,-0.12774725274725277,0.5475806451612903,-0.8,0.35115125067918235,-0.05555555555555555,-0.2916666666666667,0.0,0.0,0.0,0.0,0.1,0.0,82.0,175.0,1.0,4069.0,11.0,19.0,0.0
60830,K 010301-005,Torfgewinnung,E,0.625,1.75,0.0,1.0944625407166124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,33.0,1.0,643.0,2.0,8.0,0.0
60831,K 010400-000,Akzidenzdruck,E,-0.0949188533292886,0.4296610169491526,0.0,0.017265193911231998,0.0,0.7777777777777779,0.0,0.0,0.0,0.0,0.0,0.1,400.0,143.0,4.0,7034.0,2.0,22.0,0.0
60832,K 010400-001,Andruck,E,0.15318131472995175,0.027806139813491264,-0.25,0.09369094888198005,0.0,-0.06878306878306872,0.0,0.1,0.0,0.1,0.0,0.1,510.0,213.0,5.0,9693.0,2.0,22.0,0.0
60834,K 010400-003,Bedrucken von Leiterplatten,E,0.00713418336369155,0.0076923076923077205,1.0,0.2055263157894737,0.02777777777777779,0.0,0.0,0.0,0.0,0.0,0.1,0.0,179.0,60.0,6.0,1746.0,16.0,2.0,0.0
60835,K 010400-005,Bogendruck,E,-0.0951008645533141,0.0593220338983051,0.0,-0.0290606346214263,0.0,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,314.0,125.0,4.0,6181.0,1.0,17.0,0.0
60622,K 010109-020,Jacquardweben,E,0.2195121951219512,-0.2666666666666666,-0.75,0.0507692307692308,,0.0,0.0,0.0,0.0,0.0,,0.0,50.0,11.0,1.0,683.0,,1.0,0.0
60623,K 010109-021,Ketteinlegen/-auslegen,E,0.1097560975609756,0.3666666666666667,-0.375,-0.02379571248423705,,0.0,0.0,0.0,0.0,0.0,,0.0,54.0,13.0,2.0,793.0,,1.0,0.0
60626,K 010109-024,Musterprogrammieren,E,-0.1951219512195122,0.18333333333333335,-0.25,-0.009460993149517725,,0.0,0.0,0.0,0.0,0.0,,0.0,58.0,15.0,3.0,944.0,,1.0,0.0
60627,K 010109-025,"Musterzeichnen, Musterentwicklung (Textilien)",E,-0.23097608152096996,-0.06439393939393936,-0.46875,0.03332998833866086,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,382.0,118.0,8.0,6412.0,6.0,17.0,0.0
60633,K 010109-031,Samtweben,E,0.2195121951219512,-0.2666666666666666,-0.75,0.0507692307692308,,0.0,0.0,0.0,0.0,0.0,,0.0,50.0,11.0,1.0,683.0,,1.0,0.0
60634,K 010109-032,Schaftweben,E,0.2195121951219512,-0.2666666666666666,-0.75,0.0507692307692308,,0.0,0.0,0.0,0.0,0.0,,0.0,50.0,11.0,1.0,683.0,,1.0,0.0
60635,K 010109-033,Schären,E,0.2195121951219512,-0.2666666666666666,-0.75,0.0507692307692308,,0.0,0.0,0.0,0.0,0.0,,0.0,50.0,11.0,1.0,683.0,,1.0,0.0
60637,K 010109-035,Teppichweben,E,0.2195121951219512,-0.2666666666666666,-0.75,0.0507692307692308,,0.0,0.0,0.0,0.0,0.0,,0.0,50.0,11.0,1.0,683.0,,1.0,0.0
133090,K 030400-033,Bürgerkonto / KM-eGovCenter,E,-0.3471611355457817,3.139705882352941,-0.2941176470588235,0.0340875282760776,-0.6,0.5,0.2,0.1,0.0,0.1,0.0,0.1,2018.0,268.0,12.0,23447.0,6.0,32.0,0.0
133092,K 030400-035,E-Partizipation,E,-0.3471611355457817,3.139705882352941,-0.2941176470588235,0.0340875282760776,-0.6,0.5,0.2,0.1,0.0,0.1,0.0,0.1,2018.0,268.0,12.0,23447.0,6.0,32.0,0.0
133093,K 030400-036,Formularmanagementsysteme,E,-0.3471611355457817,3.139705882352941,-0.2941176470588235,0.0340875282760776,-0.6,0.5,0.2,0.1,0.0,0.1,0.0,0.1,2018.0,268.0,12.0,23447.0,6.0,32.0,0.0
60701,K 010202-016,Fixieren,E,-0.3636363636363636,-0.2222222222222222,-1.0,0.3446021272108229,-0.3333333333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,0.0,498.0,2.0,0.0,0.0
60705,K 010202-020,Industrieklettern,E,-0.072289156626506,-0.2479338842975206,0.8333333333333333,0.0275616803734163,-0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,182.0,11.0,4623.0,6.0,10.0,0.0
60708,K 010202-023,Kaschieren,E,0.05734791524265211,-0.08690476190476189,,0.04602983380836958,-0.5,0.13333333333333336,0.0,0.0,,0.0,0.0,0.0,275.0,51.0,,2979.0,2.0,13.0,0.0
60710,K 010202-025,Konfektionieren,E,-0.19000000000000003,-0.3661872532430908,0.33333333333333337,0.022390278754402332,0.3333333333333333,-0.5,0.0,0.0,0.0,0.1,0.0,0.0,197.0,202.0,13.0,12558.0,8.0,14.0,0.0
60711,K 010202-026,Kunsthandwerkliche Tätigkeit,E,-0.2962962962962963,2.2,-0.6666666666666666,1.062295081967213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,48.0,1.0,1258.0,2.0,5.0,0.0
133138,K 070401-133,Virtuelle Projekträume,E,0.1777777777777778,-0.25,-0.8888888888888888,0.0,,,0.0,0.0,0.0,0.0,,,53.0,12.0,1.0,907.0,,,0.0
133140,K 070402-034,De-Mail,E,-0.28164556962025317,3.2265625,0.3333333333333333,0.31684928313323235,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,151.0,100.0,8.0,3321.0,6.0,10.0,0.0
133141,K 070405-022,Legal Technology,E,0.082089552238806,0.2761904761904762,-0.1818181818181818,0.1439438267992978,0.0,0.8,0.1,0.0,0.0,0.1,0.0,0.0,725.0,134.0,9.0,9775.0,2.0,9.0,0.0
133112,K 070103-025,Digitale Topografische Karten - DTK,E,-0.34582738095238097,-0.24293414918414913,-0.08888888888888886,-0.17019745622051097,-0.625,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,198.0,111.0,5.0,3418.0,5.0,11.0,0.0
133129,K 0703-086,Maschine-zu-Maschine-Kommunikation - M2M,E,-0.2105263157894736,4.333333333333333,0.0,-0.0251046025104602,,,0.0,0.0,0.0,0.0,,,15.0,16.0,2.0,466.0,,,0.0
60716,K 010202-031,Mattieren,E,-0.2142722757375075,0.3269444444444444,0.0,0.30657752001978406,0.04285714285714286,0.20370370370370372,0.0,0.0,0.0,0.0,0.1,0.0,195.0,141.0,12.0,7461.0,21.0,21.0,0.0
60665,K 010201-005,CAD-Anwendung 3-D-Technik,E,0.5340909090909091,4.2875,0.5,1.0305274774277944,0.6,-0.3333333333333333,0.0,0.0,0.0,0.0,0.1,0.0,31.0,92.0,3.0,2201.0,16.0,6.0,0.0
60671,K 010201-011,Modellzeichnungen anfertigen,E,-0.0951178451178451,-0.3324107142857143,-1.0,-0.05122853163815265,-0.6666666666666666,-0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,83.0,48.0,0.0,2212.0,1.0,2.0,0.0
133065,K 010903-062,Connected Cars,E,-0.2857142857142857,-0.5,,0.0674373795761079,,-1.0,0.0,0.0,,0.0,,0.0,5.0,3.0,,554.0,,0.0,0.0
60800,K 010300-001,Abteufen,E,0.15625,0.4375,0.0,0.8260349900178627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,63.0,4.0,1612.0,2.0,8.0,0.0
60801,K 010300-002,Auf- und Abhaldung (Bergbau),E,0.625,1.75,0.0,1.0944625407166124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,33.0,1.0,643.0,2.0,8.0,0.0
132472,K 011105-038,Metalle - Materialkunde,E,-0.3571428571428571,-0.1428571428571428,,-0.093886462882096,-1.0,1.0,0.0,0.0,,0.0,0.0,0.0,18.0,12.0,,415.0,0.0,2.0,0.0
132475,K 1401-093,Qualifikation zum Matrosen-Motorwart nach BinSchUO,E,-0.42473118279569894,2.8222222222222224,0.5,0.6789848803196966,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,54.0,3.0,995.0,9.0,6.0,0.0
133054,K 010204-034,Smarte Glas- und Keramik-Technologien,E,-0.31666666666666665,4.85,-1.0,0.2115325316065372,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,69.0,0.0,2580.0,8.0,6.0,0.0
133130,K 0703-087,Mensch-Maschine-Kommunikation,E,-0.22627875709201853,-0.3454190736799433,0.050000000000000024,-0.2010304348848621,-0.875,0.8666666666666666,0.2,0.1,0.1,0.1,0.0,0.0,2059.0,347.0,17.0,18559.0,4.0,20.0,0.0
133132,K 0703-089,Natural Language Processing - NLP,E,-0.1891891891891892,0.8666666666666667,-0.7142857142857143,0.6606110652353427,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,112.0,4.0,4022.0,10.0,10.0,0.0
64235,K 0810-015,Evolutionsbiologie,E,-0.14104166666666668,-0.43482905982905984,1.0,0.0075517781172064775,0.0,-0.625,0.0,0.0,0.0,0.0,0.0,0.0,104.0,46.0,2.0,1648.0,4.0,3.0,0.0
64237,K 0810-017,Fischereibiologie,E,0.1733821733821734,2.5,-0.8,0.49472165261638945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,30.0,1.0,1535.0,1.0,4.0,0.0
64214,K 0809-006,Grundlagenforschung,E,-0.22356321839080462,-0.4685761957730812,-0.75,-0.18823690891393693,-0.875,-0.375,0.0,0.0,0.0,0.0,0.0,0.0,211.0,42.0,1.0,2739.0,1.0,3.0,0.0
64221,K 0810-001,Agrarbiologie,E,-0.69017094017094,8.666666666666666,-0.5,1.4103464507038739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,36.0,1.0,849.0,3.0,5.0,0.0
64222,K 0810-002,Anthropologie,E,-0.336592558983666,-0.49652138740014157,-0.9166666666666666,-0.07311172517306032,-0.9375,-0.1875,0.0,0.0,0.0,0.0,0.0,0.0,319.0,74.0,1.0,4320.0,1.0,5.0,0.0
64223,K 0810-003,Bioanalytik,E,-0.23516013125813487,-0.5147543988269795,-0.9166666666666666,-0.22193580333697427,-1.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,230.0,44.0,1.0,3124.0,0.0,4.0,0.0
60600,K 010108-034,Walken,E,0.2953929539295393,0.24444444444444446,-0.75,0.0602131202131202,,0.0,0.0,0.0,0.0,0.0,,0.0,58.0,17.0,1.0,847.0,,1.0,0.0
60605,K 010109-003,Anweben,E,0.1097560975609756,0.3666666666666667,-0.375,-0.02379571248423705,,0.0,0.0,0.0,0.0,0.0,,0.0,54.0,13.0,2.0,793.0,,1.0,0.0
64175,K 0806-044,Vakuumtechnik,E,0.008055398530243082,-0.18333333333333332,0.5,0.014981784903158499,-0.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,41.0,5.0,1867.0,3.0,7.0,0.0
64240,K 0810-020,Gentechnologie,E,-0.29940899995346454,3.3084625052366987,-0.75,0.3486072913317945,-0.5714285714285714,-0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,465.0,129.0,3.0,6801.0,3.0,13.0,0.0
64241,K 0810-021,Geobotanik,E,-0.35921916010498683,-0.1840373854762344,0.6111111111111112,-0.14333285133224646,0.625,-0.21666666666666665,0.0,0.1,0.0,0.0,0.1,0.0,302.0,230.0,13.0,7540.0,13.0,19.0,0.0
64242,K 0810-022,Hydrobiologie,E,-0.1375,-0.1794871794871795,1.0,-0.0038610038610038,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,69.0,32.0,2.0,1032.0,4.0,3.0,0.0
64245,K 0810-025,Meeresbiologie,E,-0.17949086354258767,8.053074165977392,0.08333333333333333,1.3594393379579914,-0.3333333333333333,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,211.0,79.0,4.0,3377.0,5.0,9.0,0.0
